tweet_text,retweet_count,favorite_count,followers_count,original_tweet_screen_name,retweet_screen_name,original_tweet_created_at,retweet_created_at,retweet_id,original_tweet_id,original_tweet_coordinates,retweet_coordinates,original_tweet_user_id,retweet_user_id,search_string,is_retweet,timestamp,type,source,in_reply_to_status_id,in_reply_to_screen_name,in_reply_to_user_id,quoted_id,quoted_screen_name,quoted_user_id,quoted_created_at,quoted_coordinates,place_name,place_fullname,place_country,place_cc,place_bb,media_url,media_expanded_url,lang,id,virality,affectiveIndex,group,topic
"RT @MPguatemala: #EleccionesGT 🗳️ Como parte del seguimiento para socializar el Plan Operativo del #MinisterioPúblico de las Elecciones Generales 2019, personal fiscal se reunió con autoridades locales #TSE y Juntas Electorales Municipales de los siguientes lugares 👇",1,5,288073,es_bernardo,MPguatemala,2019-05-29 10:36:21,2019-05-28 23:14:36,1.1335119220186726e+18,1133683488648048640,,,614046859,609174347.0,,True,1559136981,retweet,Twitter for Android,,,,,,,,,,,,,,,,es,1133683488648048640,5.207013500050335e-05,0,group,0
RT @dariancutux: De lo mejor que hay a quién prefieres para solucionar los problemas de #Guate? @JulioHectorE @EdwinEscobarGT @DrGiammatteii @AmilcarRiveraGT #Elecciones2019GT #EleccionesGT #Guatemala,49,73,2955,ayamarroquin,dariancutux,2019-05-29 04:59:50,2019-05-28 18:03:07,1.133433536327893e+18,1133598802387058689,,,130880853,577452499.0,,True,1559116790,retweet,Twitter for Android,,,,,,,,,,,,,,,,es,1133598802387058689,1.6829103214890018,0,group,0
RT @dariancutux: De lo mejor que hay a quién prefieres para solucionar los problemas de #Guate? @JulioHectorE @EdwinEscobarGT @DrGiammatteii @AmilcarRiveraGT #Elecciones2019GT #EleccionesGT #Guatemala,49,73,2955,LuisArm03368252,dariancutux,2019-05-29 04:44:42,2019-05-28 18:03:07,1.133433536327893e+18,1133594994902749184,,,1113577499613638656,577452499.0,,True,1559115882,retweet,Twitter for iPhone,,,,,,,,,,,,,,,,es,1133594994902749184,1.6829103214890018,0,group,0
RT @dariancutux: De lo mejor que hay a quién prefieres para solucionar los problemas de #Guate? @JulioHectorE @EdwinEscobarGT @DrGiammatteii @AmilcarRiveraGT #Elecciones2019GT #EleccionesGT #Guatemala,49,73,2955,genobarrientos,dariancutux,2019-05-29 04:23:30,2019-05-28 18:03:07,1.133433536327893e+18,1133589660914147328,,,700784815386152960,577452499.0,,True,1559114610,retweet,Twitter for iPhone,,,,,,,,,,,,,,,,es,1133589660914147328,1.6829103214890018,0,group,0
RT @dariancutux: De lo mejor que hay a quién prefieres para solucionar los problemas de #Guate? @JulioHectorE @EdwinEscobarGT @DrGiammatteii @AmilcarRiveraGT #Elecciones2019GT #EleccionesGT #Guatemala,49,73,2955,orlando_castill,dariancutux,2019-05-29 04:17:57,2019-05-28 18:03:07,1.133433536327893e+18,1133588263971774465,,,707113417,577452499.0,,True,1559114277,retweet,Twitter for Android,,,,,,,,,,,,,,,,es,1133588263971774465,1.6829103214890018,0,group,0
RT @dariancutux: De lo mejor que hay a quién prefieres para solucionar los problemas de #Guate? @JulioHectorE @EdwinEscobarGT @DrGiammatteii @AmilcarRiveraGT #Elecciones2019GT #EleccionesGT #Guatemala,49,73,2955,karenmaria_17,dariancutux,2019-05-29 03:24:39,2019-05-28 18:03:07,1.133433536327893e+18,1133574849157304320,,,281070031,577452499.0,,True,1559111079,retweet,Twitter for Android,,,,,,,,,,,,,,,,es,1133574849157304320,1.6829103214890018,0,group,0
RT @dariancutux: De lo mejor que hay a quién prefieres para solucionar los problemas de #Guate? @JulioHectorE @EdwinEscobarGT @DrGiammatteii @AmilcarRiveraGT #Elecciones2019GT #EleccionesGT #Guatemala,49,73,2955,sicargueta,dariancutux,2019-05-29 03:03:01,2019-05-28 18:03:07,1.133433536327893e+18,1133569405005307905,,,1132791771740737542,577452499.0,,True,1559109781,retweet,Twitter for Android,,,,,,,,,,,,,,,,es,1133569405005307905,1.6829103214890018,0,group,0
RT @dariancutux: De lo mejor que hay a quién prefieres para solucionar los problemas de #Guate? @JulioHectorE @EdwinEscobarGT @DrGiammatteii @AmilcarRiveraGT #Elecciones2019GT #EleccionesGT #Guatemala,49,73,2955,dariancutux,dariancutux,2019-05-29 03:02:36,2019-05-28 18:03:07,1.133433536327893e+18,1133569301779230720,,,577452499,577452499.0,,True,1559109756,retweet,Twitter for iPhone,,,,,,,,,,,,,,,,es,1133569301779230720,1.6829103214890018,0,group,0
RT @dariancutux: De lo mejor que hay a quién prefieres para solucionar los problemas de #Guate? @JulioHectorE @EdwinEscobarGT @DrGiammatteii @AmilcarRiveraGT #Elecciones2019GT #EleccionesGT #Guatemala,49,73,2955,ippj29,dariancutux,2019-05-29 02:49:48,2019-05-28 18:03:07,1.133433536327893e+18,1133566078712467458,,,1241368465,577452499.0,,True,1559108988,retweet,Twitter for iPhone,,,,,,,,,,,,,,,,es,1133566078712467458,1.6829103214890018,0,group,0
"@mishamoliviatis @canchez @paezfrancisco @Lumartinezg @marianaz123 A un lugar sin tanto protocolo, seguro, pero de ambiente casual. Hay que saber si son personas con las que se puede charlar y compartir opiniones... porque hasta el momento, no tengo candidato, #EleccionesGt",0,3,743,majosemidi,,2019-05-29 02:43:33,,,1133564506926403584,,,168535902,,,False,1559108613,reply,Twitter for iPhone,1.1334514567308493e+18,mishamoliviatis,84021698.0,,,,,,Guatemala,Guatemala,Guatemala,GT,,,,es,1133564506926403584,0.004037685060565276,0,group,0
RT @dariancutux: De lo mejor que hay a quién prefieres para solucionar los problemas de #Guate? @JulioHectorE @EdwinEscobarGT @DrGiammatteii @AmilcarRiveraGT #Elecciones2019GT #EleccionesGT #Guatemala,49,73,2955,AdrianatGt,dariancutux,2019-05-29 02:35:13,2019-05-28 18:03:07,1.133433536327893e+18,1133562409443037185,,,967839712533733376,577452499.0,,True,1559108113,retweet,Twitter Web App,,,,,,,,,,,,,,,,es,1133562409443037185,1.6829103214890018,0,group,0
RT @dariancutux: De lo mejor que hay a quién prefieres para solucionar los problemas de #Guate? @JulioHectorE @EdwinEscobarGT @DrGiammatteii @AmilcarRiveraGT #Elecciones2019GT #EleccionesGT #Guatemala,49,73,2955,eduardocflz,dariancutux,2019-05-29 01:57:18,2019-05-28 18:03:07,1.133433536327893e+18,1133552865543380992,,,860717031502557184,577452499.0,,True,1559105838,retweet,Twitter for iPhone,,,,,,,,,,,,,,,,es,1133552865543380992,1.6829103214890018,0,group,0
RT @dariancutux: De lo mejor que hay a quién prefieres para solucionar los problemas de #Guate? @JulioHectorE @EdwinEscobarGT @DrGiammatteii @AmilcarRiveraGT #Elecciones2019GT #EleccionesGT #Guatemala,49,73,2955,S_comparini,dariancutux,2019-05-29 01:36:12,2019-05-28 18:03:07,1.133433536327893e+18,1133547556083032064,,,602190335,577452499.0,,True,1559104572,retweet,Twitter for iPhone,,,,,,,,,,,,,,,,es,1133547556083032064,1.6829103214890018,0,group,0
RT @dariancutux: De lo mejor que hay a quién prefieres para solucionar los problemas de #Guate? @JulioHectorE @EdwinEscobarGT @DrGiammatteii @AmilcarRiveraGT #Elecciones2019GT #EleccionesGT #Guatemala,49,73,2955,VictorA62839100,dariancutux,2019-05-29 01:22:03,2019-05-28 18:03:07,1.133433536327893e+18,1133543993969659913,,,1132730042520363008,577452499.0,,True,1559103723,retweet,Twitter for Android,,,,,,,,,,,,,,,,es,1133543993969659913,1.6829103214890018,0,group,0
RT @dariancutux: De lo mejor que hay a quién prefieres para solucionar los problemas de #Guate? @JulioHectorE @EdwinEscobarGT @DrGiammatteii @AmilcarRiveraGT #Elecciones2019GT #EleccionesGT #Guatemala,49,73,2955,ManuelA82015365,dariancutux,2019-05-29 01:18:38,2019-05-28 18:03:07,1.133433536327893e+18,1133543137211822080,,,1086085006794153984,577452499.0,,True,1559103518,retweet,Twitter for Android,,,,,,,,,,,,,,,,es,1133543137211822080,1.6829103214890018,0,group,0
"RT @avillagran502: Ahora en este proceso electoral participo como candidata a diputada encabezando los Municipios de Guatemala.  Renovando mi compromiso por luchar por la Guatemala que queremos, un país en el que se pueda vivir dignamente. 2/2  #PapeletaCeleste 👌🏻 #EleccionesGT https://t.co/42VEdwZry0",5,40,6133,sigma1721,avillagran502,2019-05-29 01:09:35,2019-05-27 04:57:35,1.132873461217538e+18,1133540859809554433,,,138520297,3335323853.0,,True,1559102975,retweet,Twitter for Android,,,,,,,,,,,,,,,,es,1133540859809554433,0.08804826349258113,0,group,0
RT @dariancutux: De lo mejor que hay a quién prefieres para solucionar los problemas de #Guate? @JulioHectorE @EdwinEscobarGT @DrGiammatteii @AmilcarRiveraGT #Elecciones2019GT #EleccionesGT #Guatemala,49,73,2955,IbonitaIvonzita,dariancutux,2019-05-29 00:48:34,2019-05-28 18:03:07,1.133433536327893e+18,1133535570993590273,,,779309682,577452499.0,,True,1559101714,retweet,Twitter for iPhone,,,,,,,,,,,,,,,,es,1133535570993590273,1.6829103214890018,0,group,0
RT @dariancutux: De lo mejor que hay a quién prefieres para solucionar los problemas de #Guate? @JulioHectorE @EdwinEscobarGT @DrGiammatteii @AmilcarRiveraGT #Elecciones2019GT #EleccionesGT #Guatemala,49,73,2955,letyboch1,dariancutux,2019-05-29 00:40:50,2019-05-28 18:03:07,1.133433536327893e+18,1133533623288762368,,,1132634376548884480,577452499.0,,True,1559101250,retweet,Twitter for Android,,,,,,,,,,,,,,,,es,1133533623288762368,1.6829103214890018,0,group,0
RT @dariancutux: De lo mejor que hay a quién prefieres para solucionar los problemas de #Guate? @JulioHectorE @EdwinEscobarGT @DrGiammatteii @AmilcarRiveraGT #Elecciones2019GT #EleccionesGT #Guatemala,49,73,2955,claritadeleon,dariancutux,2019-05-28 23:22:36,2019-05-28 18:03:07,1.133433536327893e+18,1133513937041932290,,,942613110,577452499.0,,True,1559096556,retweet,Twitter for Android,,,,,,,,,,,,,,,,es,1133513937041932290,1.6829103214890018,0,group,0
"#EleccionesGT 🗳️ Como parte del seguimiento para socializar el Plan Operativo del #MinisterioPúblico de las Elecciones Generales 2019, personal fiscal se reunió con autoridades locales #TSE y Juntas Electorales Municipales de los siguientes lugares 👇",1,5,288073,MPguatemala,,2019-05-28 23:14:36,,,1133511922018672640,,,609174347,,,False,1559096076,Tweet,Twitter Web Client,,,,,,,,,,,,,,,,es,1133511922018672640,5.207013500050335e-05,0,group,0
RT @dariancutux: De lo mejor que hay a quién prefieres para solucionar los problemas de #Guate? @JulioHectorE @EdwinEscobarGT @DrGiammatteii @AmilcarRiveraGT #Elecciones2019GT #EleccionesGT #Guatemala,49,73,2955,mquezadasoler,dariancutux,2019-05-28 23:04:24,2019-05-28 18:03:07,1.133433536327893e+18,1133509355284893696,,,532674178,577452499.0,,True,1559095464,retweet,Twitter for iPhone,,,,,,,,,,,,,,,,es,1133509355284893696,1.6829103214890018,0,group,0
RT @dariancutux: De lo mejor que hay a quién prefieres para solucionar los problemas de #Guate? @JulioHectorE @EdwinEscobarGT @DrGiammatteii @AmilcarRiveraGT #Elecciones2019GT #EleccionesGT #Guatemala,49,73,2955,EdduArchila,dariancutux,2019-05-28 22:02:08,2019-05-28 18:03:07,1.133433536327893e+18,1133493686023725056,,,863306947,577452499.0,,True,1559091728,retweet,Twitter Web App,,,,,,,,,,,,,,,,es,1133493686023725056,1.6829103214890018,0,group,0
RT @dariancutux: De lo mejor que hay a quién prefieres para solucionar los problemas de #Guate? @JulioHectorE @EdwinEscobarGT @DrGiammatteii @AmilcarRiveraGT #Elecciones2019GT #EleccionesGT #Guatemala,49,73,2955,Maribel09606965,dariancutux,2019-05-28 20:49:10,2019-05-28 18:03:07,1.133433536327893e+18,1133475322912026624,,,972172165192744960,577452499.0,,True,1559087350,retweet,Twitter for Android,,,,,,,,,,,,,,,,es,1133475322912026624,1.6829103214890018,0,group,0
RT @dariancutux: De lo mejor que hay a quién prefieres para solucionar los problemas de #Guate? @JulioHectorE @EdwinEscobarGT @DrGiammatteii @AmilcarRiveraGT #Elecciones2019GT #EleccionesGT #Guatemala,49,73,2955,Rojonotecallen,dariancutux,2019-05-28 20:41:19,2019-05-28 18:03:07,1.133433536327893e+18,1133473348267249665,,,1498622216,577452499.0,,True,1559086879,retweet,Twitter for Android,,,,,,,,,,,,,,,,es,1133473348267249665,1.6829103214890018,0,group,0
RT @dariancutux: De lo mejor que hay a quién prefieres para solucionar los problemas de #Guate? @JulioHectorE @EdwinEscobarGT @DrGiammatteii @AmilcarRiveraGT #Elecciones2019GT #EleccionesGT #Guatemala,49,73,2955,endercomphar,dariancutux,2019-05-28 20:41:06,2019-05-28 18:03:07,1.133433536327893e+18,1133473292055187456,,,1344867872,577452499.0,,True,1559086866,retweet,Twitter for iPhone,,,,,,,,,,,,,,,,es,1133473292055187456,1.6829103214890018,0,group,0
RT @dariancutux: De lo mejor que hay a quién prefieres para solucionar los problemas de #Guate? @JulioHectorE @EdwinEscobarGT @DrGiammatteii @AmilcarRiveraGT #Elecciones2019GT #EleccionesGT #Guatemala,49,73,2955,AngelaMuralles1,dariancutux,2019-05-28 20:35:31,2019-05-28 18:03:07,1.133433536327893e+18,1133471885369516034,,,966706358786691072,577452499.0,,True,1559086531,retweet,Twitter for Android,,,,,,,,,,,,,,,,es,1133471885369516034,1.6829103214890018,0,group,0
RT @dariancutux: De lo mejor que hay a quién prefieres para solucionar los problemas de #Guate? @JulioHectorE @EdwinEscobarGT @DrGiammatteii @AmilcarRiveraGT #Elecciones2019GT #EleccionesGT #Guatemala,49,73,2955,gudielE84,dariancutux,2019-05-28 20:33:17,2019-05-28 18:03:07,1.133433536327893e+18,1133471326734303233,,,371013095,577452499.0,,True,1559086397,retweet,Twitter Web App,,,,,,,,,,,,,,,,es,1133471326734303233,1.6829103214890018,0,group,0
RT @dariancutux: De lo mejor que hay a quién prefieres para solucionar los problemas de #Guate? @JulioHectorE @EdwinEscobarGT @DrGiammatteii @AmilcarRiveraGT #Elecciones2019GT #EleccionesGT #Guatemala,49,73,2955,Eva21019948,dariancutux,2019-05-28 20:30:16,2019-05-28 18:03:07,1.133433536327893e+18,1133470566659297282,,,1107672854122975232,577452499.0,,True,1559086216,retweet,Twitter Web App,,,,,,,,,,,,,,,,es,1133470566659297282,1.6829103214890018,0,group,0
RT @dariancutux: De lo mejor que hay a quién prefieres para solucionar los problemas de #Guate? @JulioHectorE @EdwinEscobarGT @DrGiammatteii @AmilcarRiveraGT #Elecciones2019GT #EleccionesGT #Guatemala,49,73,2955,luis_tiguila,dariancutux,2019-05-28 19:56:00,2019-05-28 18:03:07,1.133433536327893e+18,1133461943371612162,,,130527421,577452499.0,,True,1559084160,retweet,Twitter for iPhone,,,,,,,,,,,,,,,,es,1133461943371612162,1.6829103214890018,0,group,0
RT @dariancutux: De lo mejor que hay a quién prefieres para solucionar los problemas de #Guate? @JulioHectorE @EdwinEscobarGT @DrGiammatteii @AmilcarRiveraGT #Elecciones2019GT #EleccionesGT #Guatemala,49,73,2955,musipercusiones,dariancutux,2019-05-28 19:47:06,2019-05-28 18:03:07,1.133433536327893e+18,1133459704875814917,,,123478283,577452499.0,,True,1559083626,retweet,Twitter for Android,,,,,,,,,,,,,,,,es,1133459704875814917,1.6829103214890018,0,group,0
RT @dariancutux: De lo mejor que hay a quién prefieres para solucionar los problemas de #Guate? @JulioHectorE @EdwinEscobarGT @DrGiammatteii @AmilcarRiveraGT #Elecciones2019GT #EleccionesGT #Guatemala,49,73,2955,maferggt,dariancutux,2019-05-28 19:32:47,2019-05-28 18:03:07,1.133433536327893e+18,1133456101813444609,,,260052080,577452499.0,,True,1559082767,retweet,Twitter for Android,,,,,,,,,,,,,,,,es,1133456101813444609,1.6829103214890018,0,group,0
RT @dariancutux: De lo mejor que hay a quién prefieres para solucionar los problemas de #Guate? @JulioHectorE @EdwinEscobarGT @DrGiammatteii @AmilcarRiveraGT #Elecciones2019GT #EleccionesGT #Guatemala,49,73,2955,RubnRod24117109,dariancutux,2019-05-28 19:11:37,2019-05-28 18:03:07,1.133433536327893e+18,1133450773604524032,,,1067603832514011136,577452499.0,,True,1559081497,retweet,Twitter Web App,,,,,,,,,,,,,,,,es,1133450773604524032,1.6829103214890018,0,group,0
RT @dariancutux: De lo mejor que hay a quién prefieres para solucionar los problemas de #Guate? @JulioHectorE @EdwinEscobarGT @DrGiammatteii @AmilcarRiveraGT #Elecciones2019GT #EleccionesGT #Guatemala,49,73,2955,ingbrivas,dariancutux,2019-05-28 19:08:48,2019-05-28 18:03:07,1.133433536327893e+18,1133450065375309825,,,383898460,577452499.0,,True,1559081328,retweet,Twitter for iPhone,,,,,,,,,,,,,,,,es,1133450065375309825,1.6829103214890018,0,group,0
RT @dariancutux: De lo mejor que hay a quién prefieres para solucionar los problemas de #Guate? @JulioHectorE @EdwinEscobarGT @DrGiammatteii @AmilcarRiveraGT #Elecciones2019GT #EleccionesGT #Guatemala,49,73,2955,guillenf9,dariancutux,2019-05-28 19:08:47,2019-05-28 18:03:07,1.133433536327893e+18,1133450058530217984,,,200632997,577452499.0,,True,1559081327,retweet,Twitter for Android,,,,,,,,,,,,,,,,es,1133450058530217984,1.6829103214890018,0,group,0
RT @dariancutux: De lo mejor que hay a quién prefieres para solucionar los problemas de #Guate? @JulioHectorE @EdwinEscobarGT @DrGiammatteii @AmilcarRiveraGT #Elecciones2019GT #EleccionesGT #Guatemala,49,73,2955,perezse,dariancutux,2019-05-28 19:08:23,2019-05-28 18:03:07,1.133433536327893e+18,1133449959980847104,,,288218270,577452499.0,,True,1559081303,retweet,Twitter for Android,,,,,,,,,,,,,,,,es,1133449959980847104,1.6829103214890018,0,group,0
RT @dariancutux: De lo mejor que hay a quién prefieres para solucionar los problemas de #Guate? @JulioHectorE @EdwinEscobarGT @DrGiammatteii @AmilcarRiveraGT #Elecciones2019GT #EleccionesGT #Guatemala,49,73,2955,alexaloren,dariancutux,2019-05-28 19:04:47,2019-05-28 18:03:07,1.133433536327893e+18,1133449054707433472,,,85966924,577452499.0,,True,1559081087,retweet,Twitter for iPhone,,,,,,,,,,,,,,,,es,1133449054707433472,1.6829103214890018,0,group,0
RT @dariancutux: De lo mejor que hay a quién prefieres para solucionar los problemas de #Guate? @JulioHectorE @EdwinEscobarGT @DrGiammatteii @AmilcarRiveraGT #Elecciones2019GT #EleccionesGT #Guatemala,49,73,2955,Eloso71658961,dariancutux,2019-05-28 18:53:57,2019-05-28 18:03:07,1.133433536327893e+18,1133446329223585793,,,1104750772586274817,577452499.0,,True,1559080437,retweet,Twitter for Android,,,,,,,,,,,,,,,,es,1133446329223585793,1.6829103214890018,0,group,0
RT @dariancutux: De lo mejor que hay a quién prefieres para solucionar los problemas de #Guate? @JulioHectorE @EdwinEscobarGT @DrGiammatteii @AmilcarRiveraGT #Elecciones2019GT #EleccionesGT #Guatemala,49,73,2955,NoemyOrellana6,dariancutux,2019-05-28 18:53:28,2019-05-28 18:03:07,1.133433536327893e+18,1133446206947057664,,,1097692906901696512,577452499.0,,True,1559080408,retweet,Twitter for Android,,,,,,,,,,,,,,,,es,1133446206947057664,1.6829103214890018,0,group,0
RT @dariancutux: De lo mejor que hay a quién prefieres para solucionar los problemas de #Guate? @JulioHectorE @EdwinEscobarGT @DrGiammatteii @AmilcarRiveraGT #Elecciones2019GT #EleccionesGT #Guatemala,49,73,2955,juliochavez7,dariancutux,2019-05-28 18:49:11,2019-05-28 18:03:07,1.133433536327893e+18,1133445128012619776,,,292141945,577452499.0,,True,1559080151,retweet,Twitter for iPhone,,,,,,,,,,,,,,,,es,1133445128012619776,1.6829103214890018,0,group,0
RT @dariancutux: De lo mejor que hay a quién prefieres para solucionar los problemas de #Guate? @JulioHectorE @EdwinEscobarGT @DrGiammatteii @AmilcarRiveraGT #Elecciones2019GT #EleccionesGT #Guatemala,49,73,2955,Marisol65579492,dariancutux,2019-05-28 18:48:47,2019-05-28 18:03:07,1.133433536327893e+18,1133445025805869057,,,1103328004552491009,577452499.0,,True,1559080127,retweet,Twitter Web App,,,,,,,,,,,,,,,,es,1133445025805869057,1.6829103214890018,0,group,0
RT @dariancutux: De lo mejor que hay a quién prefieres para solucionar los problemas de #Guate? @JulioHectorE @EdwinEscobarGT @DrGiammatteii @AmilcarRiveraGT #Elecciones2019GT #EleccionesGT #Guatemala,49,73,2955,diegoedeleon,dariancutux,2019-05-28 18:46:34,2019-05-28 18:03:07,1.133433536327893e+18,1133444468529434624,,,264999518,577452499.0,,True,1559079994,retweet,Twitter for Android,,,,,,,,,,,,,,,,es,1133444468529434624,1.6829103214890018,0,group,0
RT @dariancutux: De lo mejor que hay a quién prefieres para solucionar los problemas de #Guate? @JulioHectorE @EdwinEscobarGT @DrGiammatteii @AmilcarRiveraGT #Elecciones2019GT #EleccionesGT #Guatemala,49,73,2955,is1312,dariancutux,2019-05-28 18:46:31,2019-05-28 18:03:07,1.133433536327893e+18,1133444457960022016,,,98236400,577452499.0,,True,1559079991,retweet,Twitter for iPhone,,,,,,,,,,,,,,,,es,1133444457960022016,1.6829103214890018,0,group,0
RT @dariancutux: De lo mejor que hay a quién prefieres para solucionar los problemas de #Guate? @JulioHectorE @EdwinEscobarGT @DrGiammatteii @AmilcarRiveraGT #Elecciones2019GT #EleccionesGT #Guatemala,49,73,2955,LSiccone,dariancutux,2019-05-28 18:43:31,2019-05-28 18:03:07,1.133433536327893e+18,1133443703211810821,,,1108111344694452227,577452499.0,,True,1559079811,retweet,Twitter for Android,,,,,,,,,,,,,,,,es,1133443703211810821,1.6829103214890018,0,group,0
RT @dariancutux: De lo mejor que hay a quién prefieres para solucionar los problemas de #Guate? @JulioHectorE @EdwinEscobarGT @DrGiammatteii @AmilcarRiveraGT #Elecciones2019GT #EleccionesGT #Guatemala,49,73,2955,erickSPNC,dariancutux,2019-05-28 18:38:19,2019-05-28 18:03:07,1.133433536327893e+18,1133442392420438019,,,796747686,577452499.0,,True,1559079499,retweet,Twitter for Android,,,,,,,,,,,,,,,,es,1133442392420438019,1.6829103214890018,0,group,0
RT @dariancutux: De lo mejor que hay a quién prefieres para solucionar los problemas de #Guate? @JulioHectorE @EdwinEscobarGT @DrGiammatteii @AmilcarRiveraGT #Elecciones2019GT #EleccionesGT #Guatemala,49,73,2955,edugalindom,dariancutux,2019-05-28 18:32:22,2019-05-28 18:03:07,1.133433536327893e+18,1133440896563851265,,,113054609,577452499.0,,True,1559079142,retweet,Twitter for iPhone,,,,,,,,,,,,,,,,es,1133440896563851265,1.6829103214890018,0,group,0
RT @dariancutux: De lo mejor que hay a quién prefieres para solucionar los problemas de #Guate? @JulioHectorE @EdwinEscobarGT @DrGiammatteii @AmilcarRiveraGT #Elecciones2019GT #EleccionesGT #Guatemala,49,73,2955,EdwinEscobarGT,dariancutux,2019-05-28 18:30:30,2019-05-28 18:03:07,1.133433536327893e+18,1133440426906718209,,,123102129,577452499.0,,True,1559079030,retweet,Twitter for iPhone,,,,,,,,,,,,,,,,es,1133440426906718209,1.6829103214890018,0,group,0
Acá el link para que puedan verificar en que lugar les toca votar 🗳🇬🇹  https://t.co/sZ1fwdelfq ¡Razón antes que emoción! 😎 #EUElecciones2019 #GUATEVOTA2019 #Guatemala #TSE #GuateMásAlláDelVoto #ElPoderDeTuVoto #EleccionesGT,0,0,223,Brodriguez001,,2019-05-28 18:09:19,,,1133435096499929094,,,350079162,,,False,1559077759,Tweet,Twitter for Android,,,,,,,,,,,,,,,,es,1133435096499929094,0.0,0,group,0
De lo mejor que hay a quién prefieres para solucionar los problemas de #Guate? @JulioHectorE @EdwinEscobarGT @DrGiammatteii @AmilcarRiveraGT #Elecciones2019GT #EleccionesGT #Guatemala,49,73,2955,dariancutux,,2019-05-28 18:03:07,,,1133433536327892993,,,577452499,,,False,1559077387,Tweet,Twitter for iPhone,,,,,,,,,,,,,,,,es,1133433536327892993,1.6829103214890018,0,group,0
"RT @IEGuate: Si quieres saber dónde te toca votar en las Elecciones Generales 2019, aquí te compartimos el link habilitado por el Tribunal Supremo Electoral.  Tu participación es muy importante.  👉 (link: https://t.co/wEdyVM33UV) https://t.co/1omou45e1x  #YoCuidoTuVoto #EleccionesGT",3,1,319,levantemoslavoz,IEGuate,2019-05-28 17:18:11,2019-05-28 16:04:33,1.1334036976675635e+18,1133422228811522048,,,2306046864,9.557982086298706e+17,,True,1559074691,retweet,Twitter for iPhone,,,,,,,,,,,,,,,,es,1133422228811522048,0.09717868338557993,0,group,0
"RT @IEGuate: Si quieres saber dónde te toca votar en las Elecciones Generales 2019, aquí te compartimos el link habilitado por el Tribunal Supremo Electoral.  Tu participación es muy importante.  👉 (link: https://t.co/wEdyVM33UV) https://t.co/1omou45e1x  #YoCuidoTuVoto #EleccionesGT",3,1,319,KarladeMoller,IEGuate,2019-05-28 17:18:08,2019-05-28 16:04:33,1.1334036976675635e+18,1133422215834292224,,,337833715,9.557982086298706e+17,,True,1559074688,retweet,Twitter for iPhone,,,,,,,,,,,,,,,,es,1133422215834292224,0.09717868338557993,0,group,0
"RT @IEGuate: Si quieres saber dónde te toca votar en las Elecciones Generales 2019, aquí te compartimos el link habilitado por el Tribunal Supremo Electoral.  Tu participación es muy importante.  👉 (link: https://t.co/wEdyVM33UV) https://t.co/1omou45e1x  #YoCuidoTuVoto #EleccionesGT",3,1,319,fgalindogg,IEGuate,2019-05-28 16:17:05,2019-05-28 16:04:33,1.1334036976675635e+18,1133406851981348866,,,3485648776,9.557982086298706e+17,,True,1559071025,retweet,Twitter for Android,,,,,,,,,,,,,,,,es,1133406851981348866,0.09717868338557993,0,group,0
"Si quieres saber dónde te toca votar en las Elecciones Generales 2019, aquí te compartimos el link habilitado por el Tribunal Supremo Electoral.  Tu participación es muy importante.  👉 (link: https://t.co/wEdyVM33UV) https://t.co/1omou45e1x  #YoCuidoTuVoto #EleccionesGT",3,1,319,IEGuate,,2019-05-28 16:04:33,,,1133403697667563522,,,955798208629870592,,,False,1559070273,Tweet,Twitter Web App,,,,,,,,,,,,,,,,es,1133403697667563522,0.09717868338557993,0,group,0
"RT @Eleccionesguat: Candidatos a Diputados del Movimiento Semilla En las calles de zona 5, compartiendo la agenda legislativa para combatir la corrupción del Congreso  #EleccionesAqui #Aquitodito #Elecciones2019 #EleccionesGT2019 #EleccionesGT #EleccionesGuatemala Lea Más »»  https://t.co/w1PniY3z0p",1,1,1523,aquitodito,Eleccionesguat,2019-05-28 05:07:36,2019-05-27 05:00:05,1.132874090912596e+18,1133238371332087808,,,1861069946,3241053515.0,,True,1559030856,retweet,Twitter for Android,,,,,,,,,,,,,,,,es,1133238371332087808,0.007222586999343402,0,group,0
RT @Brodriguez001: Si tuvo la oportunidad de ver el debate de candidatos a la alcaldía de la @muniguate ¿Quién cree que tuvo el mejor desempeño y las mejores propuestas? #EUElecciones2019 #Ciudad #Municipalidad #Guatemala #GuateVota2019 #ElPoderDeTuVoto #EleccionesGT,8,4,223,oscarberganzaC,Brodriguez001,2019-05-28 04:11:08,2019-05-27 03:06:33,1.1328455193053635e+18,1133224160837152769,,,37437804,350079162.0,,True,1559027468,retweet,Twitter for iPhone,,,,,,,,,,,,,,,,es,1133224160837152769,0.37668161434977576,0,group,0
"El #votoNulo no es positivo, si se lograra la cantidad para repetir las #eleccionesGt serían los mismos candidatos, lo cual es un GASTO💸 sin sentido y si no, solo generaría ganadores sin legitimación, pero legalmente ganadores 🤷🏻‍♀️ esa es la realidad #YoCuidoMiVotoGT",0,2,87,anlot21,,2019-05-28 01:42:49,,,1133186834371153923,,,2308902184,,,False,1559018569,Tweet,Twitter for Android,,,,,,,,,,,,,,,,es,1133186834371153923,0.02298850574712644,0,group,0
